appid,name,price,developer,publisher,average_forever,median_forever,ccu,genres
589141,Negligee: Love Stories - Soundtrack,499.0,Dharker Studio,Dharker Studios Ltd,0,0,0,"Casual, Indie"
589230,Knot - Soundtrack Pack,399.0,Warlock Arts,Warlock Arts,0,0,0,"Casual, Indie, Simulation"
588810,Husk - Original Soundtrack,0.0,"UndeadScout, Arkadiusz Reikowski",IMGN.PRO,0,0,0,"Violent, Action, Adventure, Indie"
587910,Linelight OST,499.0,My Dog Zorro,,0,0,0,"Action, Adventure, Casual, Indie"
587990,Poi - Soundtrack,499.0,PolyKid,PolyKid,0,0,0,"Action, Adventure, Indie"
588280,Once on a windswept night - Original Soundtrack,99.0,ebi-hime,ebi-hime,0,0,0,"Casual, Free to Play, Indie"
587660,Leaving Lyndow Original Soundtrack,0.0,Eastshade Studios LLC,Eastshade Studios LLC,0,0,0,"Adventure, Indie"
587780,A House of Many Doors: Soundtrack,699.0,Pixel Trickery,,0,0,0,"Indie, RPG"
587800,Kronos Soundtrack,99.0,UroboroStudio,UroboroStudio,0,0,0,"Action, Indie, RPG"
587820,Sweetest Monster - Original Soundtrack,199.0,ebi-hime,ebi-hime,0,0,0,"Sexual Content, Nudity, Adventure, Casual, Indie"
587200,Mages of Mystralia - Original Soundtrack,999.0,Borealys Games,Borealys Games,0,0,0,"Action, Adventure, Indie"
586500,EvilMorph Soundtrack,99.0,HateBit,ClickGames,0,0,0,"Action, Adventure, Indie"
586870,Zero Escape: The Nonary Games - Mini-OST,,,,0,0,0,
586900,GIGA WRECKER Soundtrack,124.0,GAME FREAK inc.,,0,0,0,"Action, Adventure"
586070,Sky Rogue Original Soundtrack,399.0,The Otherworld Agency,Boss Battle Records,0,0,0,"Action, Simulation"
585730,The Crow's Eye - Soundtrack,299.0,3D2 Entertainment,Akupara Games,0,0,0,"Adventure, Indie"
584630,Asura Soundtrack,99.0,Ogre Head Studio,Ogre Head Studio,0,0,0,"Action, Indie"
584790,SPLIT BULLET Original Soundtrack,0.0,IndigoBlue Game Studio,PsychoFlux Entertainment,0,0,0,"Action, Casual, Indie"
584950,Amber's Magic Shop MP3 OST + Wallpapers,499.0,Winter Wolves,Winter Wolves,0,0,0,Indie
584380,Crypt of the NecroDancer: AMPLIFIED OST - Danny Baranowsky,299.0,Brace Yourself Games,,0,0,0,"Action, Indie, RPG"
584381,Crypt of the NecroDancer: AMPLIFIED OST - FamilyJules7X and A_Rival,199.0,Brace Yourself Games,,0,0,0,"Action, Indie, RPG"
584382,Crypt of the NecroDancer: AMPLIFIED OST - Virt and Girlfriend Records,199.0,Brace Yourself Games,,0,0,0,"Action, Indie, RPG"
584383,Crypt of the NecroDancer: AMPLIFIED OST - OCRemix,399.0,Brace Yourself Games,,0,0,0,"Action, Indie, RPG"
584030,Conclave Soundtrack,399.0,10x10 Room,,0,0,0,"Indie, RPG"
584120,Splasher - Official Soundtrack,399.0,Splashteam,Dear Villagers,0,0,0,"Action, Indie"
584141,Hearts of Iron IV: Sabaton Soundtrack Vol. 2,599.0,Paradox Development Studio,Paradox Interactive,0,0,0,"Simulation, Strategy"
584180,Dark Quest 2 Soundtrack,149.0,Brain Seal Ltd,Brain Seal Ltd,0,0,0,"Indie, RPG, Strategy"
583810,Resident Evil 7 biohazard Original Soundtrack,999.0,"CAPCOM CO., LTD.","CAPCOM CO., LTD.",0,0,0,"Violent, Gore, Action, Adventure"
583670,Loot Rascals Soundtrack,349.0,Hollow Ponds,,0,0,0,"Adventure, Indie, RPG"
583260,Alone With You - Official Soundtrack,499.0,"BancyCo, Ivor Stines",,0,0,0,"Adventure, Indie"
582930,Hive Jump OST,99.0,Graphite Lab,Graphite Lab,0,0,0,"Action, Indie"
581830,When Our Journey Ends - OST,599.0,Afterthought Studios,,0,0,0,"Casual, Simulation"
581880,Lotia - Soundtrack,599.0,Crayon Ponyfish,,0,0,0,"Indie, RPG"
581940,SteelLIFE - Soundtrack,99.0,AxiPLAY,AxiPLAY,0,0,0,"Adventure, Casual, Indie"
581990,Nihilist Simulator OST,199.0,hyperboreanGames,Back To Basics Gaming,0,0,0,"Action, Casual, Indie, Simulation"
580700,A Normal Lost Phone - Official Soundtrack,299.0,Accidental Queens,PID Games,0,0,0,"Casual, Indie"
579960,Milkmaid of the Milky Way - Soundtrack,69.0,Mattis Folkestad,machineboy,0,0,0,"Adventure, Indie"
580120,Westboro Soundtrack,199.0,Carbomb Software,,0,0,0,"Action, RPG"
580160,Laraan SoundTrack,299.0,Flynn's Arcade,Flynn's Arcade,0,0,0,"Action, Adventure, Indie"
579730,Phoning Home Soundtrack,599.0,ION LANDS,ION LANDS,0,0,0,"Action, Adventure, Indie"
579740,2Dark Official Soundtrack and Artbook,119.0,Gloomywood,Nacon,0,0,0,"Adventure, Indie"
579750,Cavern escape - Soundtrack.,199.0,White Dog Games,SA Industry,0,0,0,"Action, Adventure, Casual, Indie"
579860,Depths of Limbo - Soundtrack,99.0,"Bibiki, Evgiz",,0,0,0,"Action, Adventure, Indie"
579890,The Mooseman Soundtrack and Artbook DLC,299.0,"Vladimir Beletsky, Mikhail Shvachko",Vladimir Beletsky,0,0,0,"Adventure, Indie"
579510,LoveKami -Divinity Stage- Original Soundtrack,99.0,MoeNovel,MoeNovel,0,0,0,"Nudity, Adventure, Casual, Simulation"
579090,Pocket Kingdom - OST,199.0,08 Games,Plug In Digital,0,0,0,"Adventure, Indie"
579100,Mainlining - Soundtrack,999.0,Rebelephant,,0,0,0,"Adventure, Indie, Simulation"
579140,Elderine: Dreams to Destiny Soundtrack,99.0,Black Alchemy Games,,0,0,0,"Indie, RPG"
578680,Frog Hop Soundtrack,499.0,Tiny Warrior Games,Tiny Warrior Games,0,0,0,"Action, Adventure, Indie"
578970,Rocketbirds OST Compilation,499.0,"Ratloop Asia, New World Revolution",,0,0,0,"Violent, Action, Adventure, Indie"
578290,Cladun Returns: This Is Sengoku! - Digital Soundtrack,,,,0,0,0,
578340,Earthfall Soundtrack,249.0,Holospark,,0,0,0,Action
578400,The Grey Man Official Soundtrack,199.0,ATTACK MOUNTAIN,ATTACK MOUNTAIN,0,0,0,"Adventure, Casual, Indie"
577810,The Jackbox Party Pack 3 - Soundtrack,499.0,"Jackbox Games, Inc.","Jackbox Games, Inc.",0,0,0,"Casual, Indie, Strategy"
577930,The Jackbox Party Pack 2 - Soundtrack,499.0,"Jackbox Games, Inc.","Jackbox Games, Inc.",0,0,0,"Casual, Indie, Strategy"
578000,Lucid9 - Soundtrack,0.0,Fallen Snow Studios,Sekai Project,0,0,0,"Casual, Free to Play, Simulation"
578070,Corona Blossom Soundtrack,1299.0,Frontwing,Frontwing USA,0,0,0,Casual
577450,ABZU - Official Soundtrack,499.0,Giant Squid,505 Games,0,0,0,"Action, Adventure, Casual, Indie, Simulation"
577600,Diluvion - Original Soundtrack,599.0,Arachnid Games,Good Shepherd Entertainment,0,0,0,"Action, Adventure, Indie, RPG"
577630,Dungeon Rushers - Soundtrack,499.0,Goblinz Studio,Goblinz Publishing,0,0,0,"Adventure, Indie, RPG, Strategy"
577130,TY the Tasmanian Tiger Soundtrack,499.0,Krome Studios,,0,0,0,"Action, Adventure, Indie"
577220,Animal Lover - Original Soundtrack,799.0,Trainwreck Studios,Trainwreck Studios,0,0,0,"Sexual Content, Nudity, Casual, Indie, Simulation"
576920,Ladykiller in a Bind — Original Soundtrack,104.0,Love Conquers All Games,Love Conquers All Games,0,0,0,"Sexual Content, Nudity, Indie"
577020,"Planes, Bullets and Vodka: Soundtrack",0.0,NukGames,NukGames,0,0,0,"Action, Casual, Indie"
577030,The Tenth Line - Digital Art Book + Soundtrack,59.0,Sungazer Software LLC,Sungazer Software LLC,0,0,0,"Indie, RPG"
577100,Boundel Soundtrack by James Thorley,99.0,James Thorley,Eren Aydin,0,0,0,"Indie, Massively Multiplayer, RPG"
576210,Soda Drinker Pro - Soundtrack,0.0,Snowrunner Games,,0,0,0,"Action, Simulation"
576610,Galaxy Girls - Soundtrack,199.0,Dharker Studio,Dharker Studios Ltd,0,0,0,"Adventure, Casual, Indie"
575930,Mad Nords: Probably an Epic Quest Soundtrack,59.0,Dragon's Games,,0,0,0,"Adventure, Indie, RPG"
575610,Seduce Me 2: The Demon War Soundtrack,999.0,"Michaela Laws, Christopher Escalante",,0,0,0,"Adventure, Casual, Indie, RPG, Simulation"
575190,Gnomes vs. Fairies: Greckel's Quest - OST,199.0,Prismic Studios LLC,,0,0,0,"Action, Adventure, Casual, Indie, RPG"
574750,Zombie Playground™ OST,799.0,Stealth Studios Inc.,,0,0,0,"Violent, Gore, Action, Adventure, Indie, RPG"
574790,Bedfellows Frenzy Original Sound Track,499.0,"Krispy Animation, Husky In Denial",,0,0,0,"Sexual Content, Violent, Action, Casual, Indie"
574020,99Vidas - Soundtrack,79.0,QUByte Interactive,QUByte Interactive,0,0,0,"Action, Indie"
574320,Gunmetal Arcadia OST,399.0,Minor Key Games,Minor Key Games,0,0,0,"Action, Adventure, Indie"
574400,Wand Wars - Soundtrack,299.0,Moonradish Inc.,,0,0,0,"Action, Indie, Sports"
573850,BalanCity - Original Soundtrack,0.0,Fernando Cordoba,,0,0,0,"Casual, Indie, Simulation, Strategy"
573190,Einlanzer Soundtrack,49.0,Andrew Ryan Henke,,0,0,0,RPG
573010,Witanlore: Dreamtime - Official Soundtrack,999.0,Druid Gameworks Studio LLC,,0,0,0,"Adventure, Indie, RPG"
572530,Lost Socks: Naughty Brothers OST,199.0,Nerf Game Co. Ltd.,,0,0,0,"Action, Indie"
572750,Nevermind Soundtrack Vol. 2,999.0,Flying Mollusk,"Flying Mollusk, LLC, Derek Baird Music (ASCAP)",0,0,0,"Adventure, Indie"
572780,Ahnayro - Original Soundtrack,999.0,Alice & Smith,,0,0,0,"Adventure, Casual, Indie, Strategy"
572910,Rakuen Original Soundtrack,999.0,Laura Shigihara,Laura Shigihara,0,0,0,"Adventure, Indie, RPG"
572280,MAGICAL×SPIRAL ORIGINAL SOUND TRACK,999.0,Broken Desk,Sekai Project,0,0,0,"Action, Adventure, Casual, Indie"
571440,Angel Express (Tokkyu Tenshi) OST,0.0,Easy Game Station,"Rockin' Android, Inc. ",0,0,0,Indie
571470,Sceal OST,99.0,Joint Custody,,0,0,0,"Adventure, Casual, Indie"
571580,Akihabara - Feel the Rhythm - Soundtrack,399.0,JMJ Interactive,JMJ Interactive,0,0,0,Indie
571670,Heroine Anthem Zero - Original Soundtrack,449.0,WindThunder Studio,Skywalker HK,0,0,0,"Adventure, Indie, RPG"
570800,Memory's Dogma CODE:01 - Original Soundtrack,499.0,Liz-Arts,Sekai Project,0,0,0,"Adventure, Casual, Indie"
570930,Redout - Soundtrack,499.0,34BigThings srl,,0,0,0,"Indie, Racing"
571010,ASTRONEER (Original Soundtrack),599.0,"System Era Softworks, Rutger Zuydervelt",System Era Softworks,0,0,0,"Adventure, Indie"
571120,Event[0] - Soundtrack,89.0,Ocelot Society,,0,0,0,"Adventure, Indie"
571160,Void & Nothingness Soundtrack,199.0,Francesco Cossello,"Vysoko Anime Production, Vorance Audio",0,0,0,"Sexual Content, Adventure, Indie"
571170,Ghostlight Manor Soundtrack,499.0,Digital Future Lab,Functional Unicorn Entertainment,0,0,0,"Adventure, Casual, Indie, Strategy"
571210,OneShot OST,599.0,Little Cat Feet,Komodo,0,0,0,"Adventure, Casual, Indie"
571220,hackmud OST,499.0,Drizzly Bear,,0,0,0,"Indie, Massively Multiplayer, RPG, Simulation"
571250,Hieroglyphika - Soundtrack,199.0,M. Hanka,Liu Lidan,0,0,0,"Indie, RPG, Strategy"
570450,Juno's Darkest Hour - Soundtrack,99.0,Thomas Bernatchez,Antoine Bilodeau,0,0,0,"Action, Adventure, Indie"
570481,Birthdays the Beginning - Digital Soundtrack,399.0,"ARC SYSTEM WORKS Co., Ltd., TOYBOX Inc.","NIS America, Inc.",0,0,0,Simulation
569190,Breaking Wheel OST,299.0,Insane Mind Games,,0,0,0,"Action, Adventure, Casual, Indie"
569310,Hero Game Soundtrack,299.0,Bakershah Games,,0,0,0,"Action, Adventure, RPG"
568590,Massive - Original Soundtrack,2499.0,Rootify,Rootify,0,0,0,"Action, Adventure, Indie"
568700,Gun Brothers - Original Soundtrack,2499.0,Rootify,Rootify,0,0,0,"Action, Adventure, Indie"
568710,Santa Rockstar OST,499.0,Bekho Team,,0,0,0,"Casual, Indie"
567970,SteamHammerVR - The Soundtrack,0.0,GamestormVR,,0,0,0,"Action, Adventure, Indie, Strategy"
568170,Santa's Special Delivery Soundtrack,199.0,"Drunk Robot Games, Effinvance",Cerulean Games,0,0,0,"Violent, Gore, Action, Indie"
567070,Stellar Interface - Original Soundtrack,149.0,"ImaginationOverflow, Twin Ravens Audio",ImaginationOverflow,0,0,0,"Action, Casual, Indie"
566710,Red Spider-OST,999.0,studio wasp,studio wasp,0,0,0,Adventure
566760,Pixel Gladiator OST,99.0,"Xitilon, Esdeer",Xitilon,0,0,0,"Action, Indie"
566790,Castle of no Escape 2 Original + Remixed SoundTrack,399.0,Esdeer,Xitilon,0,0,0,"Action, Indie"
566010,Geo Soundtrack,299.0,Windybeard,,0,0,0,"Adventure, Casual, Indie, Simulation"
566260,Trouble Witches Origin Soundtrack,399.0,Studio SiestA,"Rocket-Engine Co.,Ltd.",0,0,0,"Action, Indie"
566280,The Hurricane of the Varstray Soundtrack,399.0,Studio SiestA,,0,0,0,"Action, Indie"
566340,cloudphobia - OST,0.0,Marsbound,Rockin' Android,0,0,0,"Action, Indie"
565770,Broken Sword 2: Soundtrack,399.0,Revolution Software Ltd,,0,0,0,Adventure
565810,Broken Sword 3: Soundtrack,399.0,Revolution Software Ltd,,0,0,0,Adventure
565820,Broken Sword 4: Soundtrack,399.0,Sumo Digital Ltd,,0,0,0,Adventure
565830,Broken Sword 5: Soundtrack,599.0,Revolution Software Ltd,,0,0,0,Adventure
565310,Button Tales - Original Soundtrack,99.0,Anvate Games,Anvate Games,0,0,0,Casual
564770,Ship It - Official Soundtrack,499.0,Think On Labs,,0,0,0,"Action, Casual, Indie"
564850,Broken Sword 1: Soundtrack,399.0,Revolution Software Ltd,,0,0,0,Adventure
565070,The Night Christmas Ended - Soundtrack,199.0,Giant Goblin Studio,Giant Goblin Studio,0,0,0,"Action, Casual, Indie"
631580,World to the West - Soundtrack,199.0,Rain Games,Rain Games,0,0,0,"Action, Adventure, Indie, RPG"
630920,Shio - Original Soundtrack,599.0,"Coconut Island Studio, Elecrystal Music",Coconut Island Games,0,0,0,
631310,Warpaint - Original Soundtrack [OST],499.0,Adam Thompson,,0,0,0,"Casual, Indie, Strategy"
630590,Vidar - Digital Soundtrack,499.0,Razbury Games,Razbury Games,0,0,0,"Adventure, Indie, RPG"
630290,TumbleSeed - Original Soundtrack,699.0,"Benedict Fritz, Greg Wohlwend, Joel Corelitz, David Laskey, Jenna Blazevich",,0,0,0,"Action, Adventure, Indie"
630340,Lily of the Valley - Original Soundtrack,99.0,ebi-hime,ebi-hime,0,0,0,"Casual, Indie"
630380,Castle of Shikigami - Soundtrack,499.0,"Cosmo Machia, Alfa System",Komodo,0,0,0,Action
630500,SPACEPLAN Soundtrack,299.0,"Jake Hollands, Logan Gabriel",,0,0,0,"Adventure, Casual, Indie"
629680,Please Knock on My Door - Soundtrack,149.0,Levall Games AB,Levall Games AB,0,0,0,Indie
629710,Kalaban Soundtrack,79.0,Rayhouse Productions,,0,0,0,"Action, Adventure, Indie"
629751,Rising Storm 2: Vietnam - Official Soundtrack,0.0,"Antimatter Games, Tripwire Interactive",,0,0,0,"Violent, Gore, Action, Indie, Massively Multiplayer, Simulation, Strategy"
629830,Half-Life: A Place in the West Soundtrack,299.0,"Michael Pelletier, Ross Joseph Gardner, Chris Jolley",,0,0,0,
629920,Swingin Swiggins - SoundTrack,99.0,"Jason Chalky, Timothy Janssen, Jesse Mangano, Chris Aguilar, Brad Fairley, Andy Montgomery, Jacob Travis",Jason Chalky,0,0,0,"Action, Adventure, Casual, Indie"
629930,What Remains of Edith Finch - Original Soundtrack,249.0,Giant Sparrow,Annapurna Interactive,0,0,0,"Adventure, Indie"
629940,STRAFE Official Soundtrack,699.0,"Pixel Titans, ToyTree",Devolver Digital,0,0,0,"Action, Indie"
629370,Runic Rampage - Soundtrack,199.0,"Electrocosmos, Syndrone",,0,0,0,"Action, Adventure, Indie, RPG"
629470,Apple Jack 2 - OST,299.0,My Owl Software,,0,0,0,"Action, Indie"
629620,Ruin of the Reckless Soundtrack,499.0,Faux-Operative Games,,0,0,0,"Action, Adventure, Indie, RPG, Strategy"
628930,We Slay Monsters - Original Sound Track,99.0,Furiously Inactive Games,,0,0,0,"Indie, RPG, Strategy"
628970,Fog Of War Soundtrack DLC,99.0,Filip Oleyka,"Monkeys Lab, Neokosmos Technologies Ltd.",0,0,0,"Violent, Gore, Action, Indie, Massively Multiplayer, RPG, Simulation, Strategy"
628240,Heart's Medicine - Hospital Heat - Soundtrack,299.0,"Blue Giraffe, GameHouse",GameHouse,0,0,0,"Adventure, Casual, Indie, Simulation"
627310,Narcissu 10th Anniversary Soundtrack,499.0,stage-nana,,0,0,0,"Casual, Indie"
627370,Forts - Soundtrack,999.0,EarthWork Games,,0,0,0,"Action, Strategy"
626900,My Name is You - OST,0.0,Nikita Kaf Productions,Nikita Kaf Productions,0,0,0,Indie
626850,</reality> Original Soundtrack,199.0,Fancy Fish Games,,0,0,0,"Adventure, Indie"
626180,Paradigm - Official Soundtrack,599.0,Jacob Janerka,Jacob Janerka,0,0,0,"Adventure, Indie"
625330,Steam Hammer - The Complete Soundtrack,0.0,SF team,Big Way,0,0,0,"Action, Indie, RPG, Simulation"
624840,SpellForce 2 Soundtrack,499.0,Phenomic,THQ Nordic,0,0,0,"Action, RPG"
624360,My own little planet - Official Soundtrack,199.0,Lucas Parise,,0,0,0,Indie
624390,POBEDA - SOUNDTRACK,0.0,MyST,RCG,0,0,0,"Action, Casual, Indie"
624530,AereA - Soundtrack,999.0,Triangle Studios,SOEDESCO,0,0,0,"Action, Adventure, Indie, RPG"
623720,Grisaia Phantom Trigger Soundtrack,1299.0,Frontwing,Frontwing USA,0,0,0,"Adventure, Casual"
623490,Riley Short: Analog Boy - Episode 1 Soundtrack,299.0,boxmyth,boxmyth,0,0,0,Indie
623110,Get Even - OST,999.0,The Farm 51,BANDAI NAMCO Entertainment,0,0,0,Action
622400,Agatha Knife - Original Soundtrack,299.0,Mango Protocol,Mango Protocol,0,0,0,"Adventure, Indie"
622500,2 Ninjas 1 Cup - Soundtrack,0.0,Vogelfänger,,0,0,0,"Action, Indie"
622580,Escape Lizards - OST,199.0,Egodystonic Studios,Independent,0,0,0,"Action, Indie"
622760,Battle for Orion 2 Soundtrack,299.0,Infinite Loop Games,,0,0,0,"Action, Indie, Strategy"
622130,Aesthetic Melody - Soundtrack,299.0,Adam DeLease,,0,0,0,"Action, Adventure, Indie"
621520,WaveLand - Soundtrack,199.0,rologfos,,0,0,0,Indie
621040,弗拉梅尔的奇迹 OST,99.0,Weixi Studio,,0,0,0,"Adventure, Indie"
621190,3..2..1..Grenades! Soundtrack,499.0,Banyango,,0,0,0,Indie
621210,Cosmic Star Heroine Official Soundtrack,999.0,Zeboyd Games,,0,0,0,"Indie, RPG"
620260,One Dog Story - The Complete Soundtrack,99.0,Big Way Games,Big Way,0,0,0,"Action, Adventure, Indie"
620370,OneShot Solstice OST,499.0,Little Cat Feet,Komodo,0,0,0,"Adventure, Casual, Indie"
620470,Gloom - Original Soundtrack,74.0,Hunchback Studio,Hunchback Studio,0,0,0,"Action, Adventure, Indie"
619690,Crawl OST,499.0,Powerhoof,Powerhoof,0,0,0,"Action, Indie, RPG"
619710,Immortal Redneck - Soundtrack,499.0,Crema,Crema,0,0,0,"Action, Indie"
619940,Everything OST,699.0,David OReilly,David OReilly,0,0,0,"Casual, Indie, RPG, Simulation"
619980,Lil Tanks Original Soundtrack,499.0,Lead Money Games,,0,0,0,"Action, Indie"
620000,Devade OST,49.0,Paleno Games,Paleno Games,0,0,0,"Action, Casual, Indie"
619630,Nightshade Soundtrack,1199.0,"Red Entertainment, LANTERN ROOMS",D3 PUBLISHER,0,0,0,Adventure
618480,League of Evil: Soundtrack + Extras,199.0,"Ratalaika Games S.L., Woblyware",Ratalaika Games S.L.,0,0,0,"Action, Indie"
617890,Detective Hank and the Golden Sneeze Soundtrack,499.0,Obsessive Science Games,,0,0,0,"Adventure, Indie"
618280,The Gallery - Episode 1: Call of the Starseed (Original Soundtrack),0.0,Cloudhead Games ltd.,Cloudhead Games ltd.,0,0,0,"Adventure, Indie"
617380,CUIT - Official Soundtrack,99.0,Class-X Games,,0,0,0,"Casual, Indie, Strategy"
616970,Oddworld: Stranger's Wrath - Soundtrack (Volume One),89.0,Oddworld Inhabitants,Oddworld Inhabitants,0,0,0,"Action, Adventure, Strategy"
616600,Blue-Collar Astronaut - OST by Charlie Armour,99.0,Mutated Software,"Mutated Software, Ponywolf, LLC",0,0,0,"Casual, Indie, Racing, Simulation"
616130,Guns of Icarus Alliance Soundtrack,74.0,Muse Games,,0,0,0,
615140,Wordlase - Soundtrack,51.0,DeXP,,0,0,0,"Casual, Indie"
615200,HackyZack - Original Soundtrack,199.0,Spaceboy Games,Spaceboy Games,0,0,0,"Action, Indie, Sports"
615210,Neighbouring Islands - soundtrack,69.0,Angry games,ЛД [ЛетоДайджест],0,0,0,"Adventure, Indie"
615260,Mr Shifty OST,499.0,Team Shifty,tinyBuild,0,0,0,"Action, Adventure, Indie"
615300,Cluckles' Adventure Soundtrack,99.0,@lukasinspace,,0,0,0,"Action, Adventure, Casual, Indie"
615500,Super Rude Bear Resurrection - Soundtrack,999.0,Deeco,Alex Rose Games,0,0,0,"Violent, Gore, Action, Indie"
614610,CRIMSON METAL - OST,699.0,"Andrij Matskevych, Vlad Venom",Madbox Entertainment,0,0,0,"Action, Adventure, Indie"
614870,Detective Butler: Maiden Voyage Murder - Soundtrack,0.0,Goldbar Games,,0,0,0,"Adventure, Casual, Free to Play, Indie"
613660,One Eyed Kutkh Artbook & OST,299.0,Baba Yaga Games,Baba Yaga Games,0,0,0,
612980,The Hurricane of the Varstray -Threat of third force- Soundtrack,69.0,Studio SiestA,,0,0,0,"Action, Indie"
613000,Slime-san - Official Soundtrack,271.0,Fabraz,,0,0,0,"Action, Adventure, Indie"
613230,Planescape: Torment: Enhanced Edition Official Soundtrack,999.0,Beamdog,Beamdog,0,0,0,"Adventure, RPG, Strategy"
612650,Kona Original Soundtrack,499.0,"CuréLabel, Parabole","Productions Acouphène, EDC Musique inc.",0,0,0,"Adventure, Indie"
611950,Yozora Rhapsody Soundtrack,99.0,Yume Creations,Yume Creations,0,0,0,"Sexual Content, Nudity"
612210,Hacknet - Labyrinths Official Soundtrack,499.0,Team Fractal Alligator,"Fellow Traveller, Boss Battle Records",0,0,0,"Indie, Simulation"
612330,Just Ignore Them - Game Soundtrack,199.0,Stranga,GrabTheGames,0,0,0,"Sexual Content, Violent, Gore, Adventure, Indie"
611740,Stories Untold Official Soundtrack,199.0,No Code,Devolver Digital,0,0,0,"Adventure, Indie"
610100,64.0 Soundtrack,0.0,rebel rabbit,"GrabTheGames, Indienova",0,0,0,"Action, Indie"
610220,Night in the Woods - Soundtrack Vol. I,699.0,Infinite Fall,Finji,0,0,0,Adventure
610221,Night in the Woods - Soundtrack Vol. II,699.0,Infinite Fall,Finji,0,0,0,Adventure
610222,Night in the Woods - Soundtrack Vol. III,249.0,Infinite Fall,Finji,0,0,0,Adventure
610270,Bloody Trapland 2 : Curiosity - Soundtrack,249.0,"2Play, Fredrik Häthén Music",2Play,0,0,0,"Action, Adventure, Casual, Indie"
610330,Snowflake's Chance Original Soundtrack,299.0,"Dante Morris, CarlMorganArt",,0,0,0,"Action, Adventure, Indie"
609830,Riders of Asgard - Soundtrack,299.0,Gobbo Games,Gobbo Games,0,0,0,"Indie, Sports"
609240,Future Unfolding Original Soundtrack,799.0,Spaces of Play UG,,0,0,0,"Adventure, Indie"
609440,"Peace, Death! - Soundtrack",99.0,AZAMATIKA,,0,0,0,"Casual, Indie, Simulation"
699290,AER Memories of Old Soundtrack,299.0,Forgotten Key,Daedalic Entertainment,0,0,0,"Adventure, Casual, Indie"
699520,Golem Creation Kit Soundtrack,199.0,Illuminated Games,AAD Productions,0,0,0,"Casual, Indie"
698760,Tooth and Tail - Official Soundtrack,499.0,"Pocketwatch Games, Austin Wintory",Pocketwatch Games,0,0,0,"Action, Casual, Indie, Strategy"
698890,Crypt of the NecroDancer: AMPLIFIED OST - Chipzel,399.0,Brace Yourself Games,,0,0,0,"Action, Indie, RPG"
698390,NanoScape Soundtrack,99.0,SnowFlame,Back To Basics Gaming,0,0,0,"Action, Casual, Indie"
697760,Drunken Wrestlers 2: Original Soundtrack,499.0,Oleg Skutte,,0,0,0,
697420,Outracer Soundtrack,399.0,Outlier Interactive,,0,0,0,"Indie, Racing"
696230,West of Loathing OST,499.0,Ryan Ike,Materia Collective,0,0,0,"Adventure, Indie, RPG"
696030,Party Panic - Soundtrack,299.0,Everglow Interactive Inc.,,0,0,0,Indie
695380,The Low Road OST,799.0,XGen Studios,XGen Studios,0,0,0,"Adventure, Indie"
694700,Orange Moon - Original Soundtrack,499.0,Betelgeuse Zero,Betelgeuse Zero,0,0,0,"Gore, Action, Adventure, Indie, RPG"
694080,Mayhem Above - Soundtrack,299.0,Spinal Games,Spinal Games,0,0,0,Casual
694210,Time Recoil - Original Soundtrack,499.0,10tons Ltd,10tons Ltd,0,0,0,"Action, Adventure, Indie, Sports"
694510,Fictorum OST,499.0,Scraping Bottom Games,,0,0,0,"Action, Indie, RPG"
693910,Firewood Soundtrack,99.0,Frymore,Frymore,0,0,0,Indie
693000,Super Blood Hockey - Original Soundtrack,51.0,Loren Lemcke,,0,0,0,"Violent, Indie, Sports"
693170,A Hat in Time - B-Side Soundtrack,499.0,Gears for Breakfast,Gears for Breakfast,0,0,0,"Adventure, Indie"
692510,20XX Soundtrack,399.0,"Batterystaple Games, Fire Hose Games",,0,0,0,"Action, Indie"
691950,Supermagical - Soundtrack,0.0,"Super Awesome Hyper Dimensional Mega Team, Sonotrigger",Super Awesome Hyper Dimensional Mega Team,0,0,0,"Adventure, Casual, Indie, RPG"
692140,Pressure Overdrive - Soundtrack,0.0,"Chasing Carrots, Schnack Music Manufacture",Chasing Carrots,0,0,0,"Action Games, Indie"
692300,spaceBOUND Soundtrack,399.0,Gravity Whale Games,,0,0,0,Indie
691520,Campus Notes - forget me not. OST,0.0,4th cluster,Dogenzaka Lab,0,0,0,"Adventure, Indie"
690700,The Initiate Soundtrack,199.0,Deceptive Games Ltd.,Deceptive Games Ltd.,0,0,0,"Action, Adventure, Indie"
690880,SoulFrost Original+Arranged SoundTrack,99.0,"Xitilon, Xeneder",Xitilon,0,0,0,"Action, Indie"
690330,A Robot Named Fight Original Soundtrack,299.0,Matt Bitner,,0,0,0,"Violent, Gore, Action, Indie"
689550,Galaxy of Pen & Paper - OST,499.0,Behold Studios,,0,0,0,"Indie, RPG"
689630,Half Past Disaster Soundtrack,399.0,Golden Age Creative,Golden Age Creative,0,0,0,Indie
689890,Qbike: Synthwave Soundtrack,0.0,GexagonVR,GexagonVR,0,0,0,"Action, Casual, Massively Multiplayer, Racing, Simulation, Sports"
689920,1bitHeart Original Soundtrack,199.0,△○□× (Miwashiba),PLAYISM,0,0,0,"Adventure, Casual, Indie"
690030,Leon's crusade - Soundtrack + extra music,0.0,Molosoft,Molosoft,0,0,0,"Action, Adventure, Indie"
689390,Pizza Hunt! How to hunt pizza (And Not Die Doing It) - Soundtrack,199.0,Chubiri,,0,0,0,Indie
689490,Anomie - OST,299.0,Cascade of Leaves,,0,0,0,"Violent, Action, Adventure, Casual, Indie"
