appid,name,price,developer,publisher,average_forever,median_forever,ccu,genres
586220,Magic Lantern DLC,199.0,Parovoz Animation Studio,Interactive Moolt,0,0,0,"Adventure, Free to Play, Simulation"
585460,Trainz 2019 DLC: LMS Duchess,1699.0,N3V Games,,0,0,0,Simulation
585060,Trainz 2019 DLC: Amtrak P42DC - Phase V,1499.0,N3V Games,,0,0,0,Simulation
585070,Trainz 2019 DLC: Chinese Electric SS4 Locomotive Pack,1799.0,N3V Games,,0,0,0,Simulation
585440,Trainz 2019 DLC: Blue Comet,1699.0,N3V Games,,0,0,0,Simulation
584770,Zup! 3 - DLC,0.0,Quiet River,Quiet River,0,0,0,"Casual, Indie"
584097,Little Nightmares - The Residence DLC,399.0,Tarsier Studios,BANDAI NAMCO Entertainement,0,0,0,Adventure
582130,Trainz 2019 DLC: Southern Pacific GE CW44-9,1299.0,N3V Games,,0,0,0,Simulation
582150,2017 Edition Add-on - Power & Revolution DLC,1499.0,Eversim,,0,0,0,"Simulation, Strategy"
582240,DLC Pack 1,199.0,Ratloop Asia,Reverb Triple XP,0,0,0,"Violent, Action, Adventure, Indie"
579890,The Mooseman Soundtrack and Artbook DLC,299.0,"Vladimir Beletsky, Mikhail Shvachko",Vladimir Beletsky,0,0,0,"Adventure, Indie"
579270,Ashes of the Singularity: Escalation - Inception DLC,399.0,"Stardock Entertainment, Oxide Games",Stardock Entertainment,0,0,0,"Indie, Simulation, Strategy"
571750,SVRVIVE: The Deus Helix - Christmas DLC,0.0,SVRVIVE Studios,SVRVIVE Studios,0,0,0,"Adventure, Indie"
571850,Investigator - New Year DLC,39.0,AdroVGames,,0,0,0,"Adventure, Indie, Simulation"
570830,Trainz 2019 DLC: Chicago North Western GE Dash 9 44CW,1299.0,N3V Games,,0,0,0,Simulation
570750,Trainz 2019 DLC: Aerotrain,1699.0,N3V Games,,0,0,0,Simulation
570240,Trainz 2019 DLC: Indiana Railroad EMD SD9043MAC,1299.0,N3V Games,,0,0,0,Simulation
570250,Trainz 2019 DLC: Willamette & Pacific SD7 #1501,1299.0,N3V Games,,0,0,0,Simulation
570260,Trainz 2019 DLC: Laaers Car Transporter,799.0,N3V Games,,0,0,0,Simulation
570270,Trainz 2019 DLC: SNCF - AGC Languedoc,1499.0,N3V Games,,0,0,0,Simulation
570280,Trainz 2019 DLC: PRR T1,1699.0,N3V Games,,0,0,0,Simulation
569410,Zup! 2 - DLC,0.0,Quiet River,Quiet River,0,0,0,"Casual, Indie"
565840,Shadow Warrior 2: The Way of the Wang DLC,0.0,Flying Wild Hog,Devolver Digital,0,0,0,"Violent, Gore, Action, Adventure"
565050,Ashes of the Singularity - Reinforcements DLC,0.0,"Oxide Games, Stardock Entertainment",Stardock Entertainment,0,0,0,"Indie, Simulation, Strategy"
564670,Trainz 2019 DLC: C&O 2-6-6-6 H8 - New River Mining Coal Run,1999.0,N3V Games,,0,0,0,Simulation
564690,Trainz 2019 DLC: NS SD60E First Responders,1499.0,N3V Games,N3V Games,0,0,0,Simulation
631290,Call of Duty: WWII - The Resistance: DLC Pack 1,,,,0,0,0,
631291,Call of Duty: WWII - The War Machine: DLC Pack 2,,,,0,0,0,
631292,Call of Duty: WWII - United Front: DLC Pack 3,,,,0,0,0,
631293,Call of Duty: WWII - Shadow War: DLC Pack 4,,,,0,0,0,
631320,Zup! Zero - DLC,0.0,Quiet River,Quiet River,0,0,0,"Casual, Indie"
628970,Fog Of War Soundtrack DLC,99.0,Filip Oleyka,"Monkeys Lab, Neokosmos Technologies Ltd.",0,0,0,"Violent, Gore, Action, Indie, Massively Multiplayer, RPG, Simulation, Strategy"
629020,Legal Action Pending DLC - Digital Edition,199.0,Deep Silver Volition,Deep Silver,0,0,0,"Sexual Content, Violent, Action"
629021,Legal Action Pending DLC - Retail Edition,199.0,Deep Silver Volition,Deep Silver,0,0,0,"Sexual Content, Violent, Action"
627390,DLC - WRC 7 Porsche Car,499.0,KT Racing,Nacon,0,0,0,Racing
625660,FEMINAZI: Mother Russia DLC,0.0,"hyperboreanGames, Svarog Studios",Back To Basics Gaming,0,0,0,"Action, Casual, Indie, Simulation"
624760,Call of Duty: Black Ops III - Multiplayer DLC Trial Pack,,,,0,0,0,
623690,VR Toolbox: Medieval Castle DLC,0.0,MyDream Interactive Inc.,,0,0,0,"Animation & Modeling, Utilities"
623230,WinterDLC,499.0,Polygon Art,Polygon Art,0,0,0,"Action, Indie"
622360,Realpolitiks - New Power DLC,799.0,Jujubee S.A.,Fulqrum Publishing,0,0,0,Strategy
622730,Nevrosa: Prelude — Support DLC,99.0,GexagonVR,GexagonVR,0,0,0,"Action, Adventure, Casual, Indie, Simulation"
622740,Nevrosa: Prelude — Wallpaper Pack DLC,299.0,GexagonVR,GexagonVR,0,0,0,"Action, Adventure, Casual, Indie"
622750,Nevrosa: Prelude — 3D Print Collectable DLC,249.0,GexagonVR,GexagonVR,0,0,0,"Action, Adventure, Casual, Indie, Simulation"
620520,Trainz 2019 DLC: Niddertalbahn,0.0,N3V Games,,0,0,0,Simulation
620540,Trainz 2019 DLC: US ATC Class S 160 Steam,799.0,3DZug,N3V Games,0,0,0,Simulation
620560,Trainz 2019 DLC: Quinnimont Coal Drag,1999.0,N3V Games,,0,0,0,Simulation
620460,Trainz 2019 DLC: Chiyoda Branch Line,1799.0,N3V Games,,0,0,0,Simulation
620480,Trainz 2019 DLC: Laadgs Transporter,899.0,N3V Games,,0,0,0,Simulation
620490,Trainz 2019 DLC: Avmz Intercity 71,899.0,N3V Games,,0,0,0,Simulation
620500,Trainz 2019 DLC: Hccrrs Car Transporter,799.0,N3V Games,,0,0,0,Simulation
620150,LawBreakers - Deadzo Deluxe DLC,1299.0,Boss Key Productions,Nexon America Inc.,0,0,0,Action
619420,Trainz 2019 DLC: ATSF GP38-2 Santa FE (2 Pack),1599.0,N3V Games,,0,0,0,Simulation
619440,Trainz 2019 DLC: Fall Harvest Nebraska,1999.0,N3V Games,,0,0,0,Simulation
619460,Trainz 2019 DLC: DBuz 747 Passenger Cars,799.0,N3V Games,,0,0,0,Simulation
619586,Legal Action Pending DLC - Day One Edition,299.0,Deep Silver Volition,Deep Silver,0,0,0,"Sexual Content, Violent, Action"
619120,Affliction Breakout Edition DLC,299.0,Corrosive Studios LLC,Corrosive Studios LLC,0,0,0,"Action, Adventure, Indie"
618180,"Max, an Autistic Journey - Max's Birthday DLC",99.0,Professional Imagination,GPAC,0,0,0,"Indie, RPG"
613430,TANE DLC: Quinnimont Coal Drag,799.0,N3V Games,N3V Games,0,0,0,Simulation
612480,Arma 3 DLC Bundle 2,2499.0,Bohemia Interactive,,0,0,0,"Violent, Gore, Action, Simulation, Strategy"
612200,TANE DLC: Victorian Railways Type 4 DD Class Pack - Canadian Red,1299.0,N3V Games,N3V Games,0,0,0,Simulation
610820,Zup! 4 - DLC,0.0,Quiet River,Quiet River,0,0,0,"Casual, Indie"
610970,TANE DLC: US ATC Class S 160 Steam,1699.0,N3V Games,N3V Games,0,0,0,Simulation
610400,Day of Infamy - Deluxe DLC,499.0,New World Interactive,,0,0,0,"Gore, Action, Indie, Strategy"
610510,Virtual Battlemap DLC - Far East,1399.0,Dragom,Dragom,0,0,0,"Design & Illustration, Utilities"
610290,Visual Novel Maker - Live2D DLC,1999.0,Komodo,Komodo,0,0,0,Web Publishing
609250,Trainz 2019 DLC: ITC GP7 Phase I & II (2 Pack),1799.0,N3V Games,,0,0,0,Simulation
609260,Trainz 2019 DLC: PRR GP9 (2 Pack),809.0,N3V Games,,0,0,0,Simulation
609270,Trainz 2019 DLC: GT GP9 2 Pack,1899.0,N3V Games,,0,0,0,Simulation
609280,Trainz 2019 DLC: The Flying Scotsman 1920s,399.0,N3V Games,,0,0,0,Simulation
609290,Trainz 2019 DLC: NS SD60E - 6920 Veterans Unit,1499.0,N3V Games,,0,0,0,Simulation
609300,Trainz 2019 DLC Route: Canadian Rocky Mountains - Columbia River Basin,3999.0,RoysTrainz,N3V Games,0,0,0,Simulation
699200,Darkarta - Collector Edition Upgrade DLC,399.0,Tuttifrutti Interactive,Tuttifrutti Interactive,0,0,0,"Adventure, Casual, Indie"
698440,Hyperun Deluxe DLC,499.0,Concrete Games,,0,0,0,"Action, Indie, Racing, Sports"
697920,Throne of the Dead - Halloween DLC,0.0,Verdict Studios LLC,,0,0,0,"Violent, Action, Casual"
689950,Rez Infinite Digital Deluxe DLC,499.0,"Monstars Inc., Resonair",Enhance,0,0,0,"Action, Casual, Indie"
688410,MINDNIGHT Hack Me Hard - Soundtrack DLC (Bonus Track + Jukebox Skin),199.0,No Moon,No Moon,0,0,0,"Indie, Strategy"
687820,qop - DLC,0.0,Quiet River,Quiet River,0,0,0,"Casual, Indie"
688240,BLUE REFLECTION - Bonus DLC,0.0,"KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD.",0,0,0,RPG
687660,生死线 Dead Line - 追踪再现 Tracing Action DLC,199.0,"Shanghai Niuka Network Technology Co.,Ltd.",,0,0,0,"Violent, Gore"
687661,生死线 Dead Line - 争分夺秒 Need In Speed DLC,199.0,"Shanghai Niuka Network Technology Co.,Ltd.",,0,0,0,"Violent, Gore"
683060,Zup! 5 - DLC,0.0,Quiet River,Quiet River,0,0,0,"Casual, Indie"
683140,生死线 Dead Line - 黑鹰坠落 Fallen Down DLC,199.0,"Shanghai Niuka Network Technology Co.,Ltd.",,0,0,0,"Violent, Gore"
681511,Lumber King DLC - Holy Armor,299.0,,,0,0,0,Free to Play
681512,Lumber King DLC - King's Shield,899.0,,,0,0,0,Free to Play
681513,Lumber King DLC - Sword Of Heaven,2999.0,,,0,0,0,Free to Play
681514,Lumber King DLC - Eternal Necklace,499.0,,,0,0,0,Free to Play
681515,Lumber King DLC - Disciplined Bracelet,99.0,,,0,0,0,Free to Play
681516,Lumber King DLC - Ring Of Temptation,2999.0,,,0,0,0,Free to Play
681510,Lumber King DLC - Shining Helmet,99.0,,,0,0,0,Free to Play
677690,Ys VIII: Lacrimosa of DANA - Adol’s Adventure Essentials DLC,0.0,Nihon Falcom,"NIS America, Inc.",0,0,0,"Action, RPG"
676890,Space Hit - Guise DLC,0.0,Artur Rezende,,0,0,0,"Casual, Indie"
674000,Marooners Deluxe DLC,199.0,M2H,M2H,0,0,0,"Action, Casual, Indie"
720930,VR Toolbox: Cartoon Forest Props DLC,199.0,MyDream Interactive Inc.,,0,0,0,Utilities
717490,Car Mechanic Simulator 2018 - Jeep DLC,599.0,Red Dot Games,PlayWay S.A.,0,0,0,"Racing, Simulation"
717570,DLC #3,,,,0,0,0,
717580,DLC #2,,,,0,0,0,
717590,Very Exclusive DLC,,,,0,0,0,
715850,Episode Shadow DLC,0.0,"Sonic Team, Hardlight",SEGA,0,0,0,"Action, Adventure"
715870,SEGA Pack DLC,0.0,"Sonic Team, Hardlight",SEGA,0,0,0,"Action, Adventure"
715900,Shadow Costume DLC,0.0,"Sonic Team, Hardlight",SEGA,0,0,0,"Action, Adventure"
715910,Persona 5 Costume DLC,0.0,"Sonic Team, Hardlight",SEGA,0,0,0,"Action, Adventure"
715080,TANE DLC: Orient Express Trainset,1799.0,N3V Games,N3V Games,0,0,0,Simulation
710730,Army of Tentacles: CHARITY DLC FOR DISASTER RELIEF PLACES,99.0,Stegalosaurus Game Development,,0,0,0,"Adventure, Casual, Indie, RPG"
710430,Car Mechanic Simulator 2018 - Tuning DLC,0.0,Red Dot Games,PlayWay S.A.,0,0,0,"Racing, Simulation"
707740,Doodle God Blitz - Greatest Inventions DLC,399.0,JoyBits Ltd.,,0,0,0,"Casual, Free to Play, Indie, Simulation"
703440,NASCAR Heat 2 - September Paid Pack 1 (challenge_sepdlc)(sepdlc_daytona_c17_kurtbusch)(sepdlc_indianapolis_x17_williambyron)(sepdlc_iowa_t17_johnhunternemechek)(Unlock_SEPDLC)(Unlock_SeptDLCpaintkit),0.0,Monster Games,704 Games Company,0,0,0,Racing
701531,DEEP SPACE WAIFU DLC,199.0,Neko Climax Studios,Neko Climax Studios,0,0,0,"Action, Casual, Indie, Sports"
701710,Affliction Archives DLC,199.0,Corrosive Studios LLC,,0,0,0,"Action, Adventure, Indie"
700230,Supreme Ruler: The Great War DLC,1999.0,BattleGoat Studios,BattleGoat Studios,0,0,0,"Indie, Simulation, Strategy"
607340,Lemuria: Lost in Space - soundtrack DLC,49.0,EJRGames,EJRGames,0,0,0,"Adventure, Indie, RPG"
602370,Trainz 2019 DLC: Balezino Mosti,999.0,N3V Games,,0,0,0,Simulation
602380,Trainz 2019 DLC: CN GP9 Phase I & II (2 Pack),1799.0,N3V Games,,0,0,0,Simulation
602340,Trainz 2019 DLC: Avery - Drexel Route,2999.0,N3V Games,,0,0,0,Simulation
602350,Trainz 2019 DLC: Warwick to Wallangarra Route,2999.0,N3V Games,,0,0,0,Simulation
600070,Virtual Battlemap DLC - Space Dungeons,1499.0,Dragom,Dragom,0,0,0,"Design & Illustration, Utilities"
599640,Trainz 2019 DLC: Union Pacific GE C40-8,1199.0,N3V Games,,0,0,0,Simulation
599660,Trainz 2019 DLC: SNCF BB 75000,1499.0,N3V Games,,0,0,0,Simulation
599690,Trainz 2019 DLC: Nickel Plate High Speed Freight,1799.0,N3V Games,,0,0,0,Simulation
599740,Trainz 2019 DLC: Season Town Northern Rail Road Route,2999.0,N3V Games,,0,0,0,Simulation
599760,Trainz 2019 DLC: The BiDye Traction Railroad Route,2999.0,N3V Games,,0,0,0,Simulation
599400,TANE DLC: Andrushivka - Vinnitsa UZ,2999.0,N3V Games,,0,0,0,Simulation
599540,TANE DLC: Victorian Railways Type 2 DD Class Pack,1799.0,N3V Games,,0,0,0,Simulation
598770,World of One - Soundtrack DLC,199.0,Grimwood Team,Grimwood Team,0,0,0,"Violent, Gore, Action, Adventure, Indie"
598870,Trainz 2019 DLC: LMS Coronation Scot,764.0,N3V Games,,0,0,0,Simulation
598890,Trainz 2019 DLC: BNSF Railway EMD SD70MAC Executive Patch,1299.0,N3V Games,,0,0,0,Simulation
598900,Trainz 2019 DLC: Chicago & North Western GE C40-8,584.0,N3V Games,,0,0,0,Simulation
598910,Trainz 2019 DLC: CSX Transportation GE B30-7,1199.0,N3V Games,,0,0,0,Simulation
598930,Trainz 2019 DLC: BNSF GE Dash-9 44CW Warbonnet,1299.0,N3V Games,,0,0,0,Simulation
598950,Trainz 2019 DLC: CSX EMD SD60,1299.0,N3V Games,,0,0,0,Simulation
596960,FEMINAZI: The Triggering OST DLC,199.0,"hyperboreanGames, Svarog Studios",Back To Basics Gaming,0,0,0,"Casual, Indie"
595290,The Only Traitor DLC,499.0,"Oleg Sergeev, Andrey Rumak, Do My Best",tinyBuild,0,0,0,"Action, Adventure, Indie"
594420,A Foretold Affair - Alternate Outfit DLC,99.0,GB Patch Games,GB Patch Games,0,0,0,"Casual, Indie"
594610,Dynamic - DLC,0.0,White Dog,White Dog,0,0,0,"Action, Adventure, Casual, Indie"
592374,TEKKEN 7 DLC 3 Noctis Lucis Caelum Pack,799.0,BANDAI NAMCO Studios Inc.,BANDAI NAMCO Entertainment,0,0,0,"Action, Sports"
592460,Shadow Warrior 2: Bounty Hunt DLC Part 1,0.0,Flying Wild Hog,,0,0,0,"Violent, Gore, Action Games, Adventure"
592461,Shadow Warrior 2: Bounty Hunt DLC Part 2,0.0,Flying Wild Hog,Devolver Digital,0,0,0,"Violent, Gore, Action, Adventure"
592372,TEKKEN 7 DLC 1 Ultimate TEKKEN BOWL & Additional Costumes,1399.0,BANDAI NAMCO Studios Inc.,BANDAI NAMCO Entertainment,0,0,0,"Action, Sports"
592373,TEKKEN 7 DLC 2 Geese Howard Pack,799.0,BANDAI NAMCO Studios Inc.,BANDAI NAMCO Entertainment,0,0,0,"Action, Sports"
381650,Ashes of the Singularity - Soundtrack DLC,999.0,"Oxide Games, Stardock Entertainment",Stardock Entertainment,0,0,0,"Indie, Simulation, Strategy"
381760,Phantom Breaker: Battle Grounds - Kemomimi Costume DLC,199.0,MAGES. Inc.,,0,0,0,Action
380740,TANE DLC: Nickel Plate High Speed Freight,1799.0,N3V Games,N3V Games,0,0,0,Simulation
379571,FSX: Steam Edition - DLC32,,,,0,0,0,
378504,One Piece Pirate Warriors 3 DLC Pack 1,199.0,"KOEI TECMO GAMES CO., LTD.",BANDAI NAMCO Entertainment,0,0,0,Action
378505,One Piece Pirate Warriors 3 DLC Pack 2,799.0,"KOEI TECMO GAMES CO., LTD.",BANDAI NAMCO Entertainment,0,0,0,Action
374660,Waste Walkers Resource Toolkit DLC,299.0,Corrosive Studios LLC,Corrosive Studios LLC,0,0,0,"Action, Adventure, Indie, RPG, Simulation, Strategy"
373980,Galactic Civilizations III - Map Pack DLC,0.0,Stardock Entertainment,Stardock Entertainment,0,0,0,"Indie, Strategy"
372920,DOMO - Summer is Here! (Male) DLC,0.0,SoftStar,Suba Games,0,0,0,"Adventure, Free to Play, Massively Multiplayer, RPG"
371350,Waste Walkers Prepper's Edition DLC,199.0,Corrosive Studios LLC,Corrosive Studios LLC,0,0,0,"Action, Adventure, Indie, RPG, Simulation, Strategy"
369130,Worlds of Magic - Sorcerer Lords Pack DLC,0.0,Wastelands Interactive,Wastelands Interactive,0,0,0,"RPG, Strategy"
369131,Worlds of Magic - Titans Pack DLC,0.0,Wastelands Interactive,Wastelands Interactive,0,0,0,"RPG, Strategy"
366844,Call of Duty: Black Ops III - Awakening DLC Pack,1499.0,Treyarch,Activision,0,0,0,"Action, Adventure"
366845,Call of Duty: Black Ops III - Eclipse DLC Pack,1499.0,Treyarch,Activision,0,0,0,"Action, Adventure"
366846,Call of Duty: Black Ops III - Descent DLC Pack,,,,0,0,0,
366847,Call of Duty: Black Ops III - Salvation DLC Pack,,,,0,0,0,
361841,Car Mechanic Simulator 2015 - PickUp & SUV DLC,38.0,Red Dot Games,PlayWay S.A.,0,0,0,"Racing, Simulation"
361843,Car Mechanic Simulator 2015 - Performance DLC,49.0,Red Dot Games,PlayWay S.A.,0,0,0,"Racing, Simulation"
361060,"DLC""The Rainy Port Keelung - Radio Drama""",899.0,Erotes Studio,Erotes Studio,0,0,0,"Adventure, Indie"
361210,Axis Game Factory's AGFPRO - Zombie Survival Pack DLC,999.0,Axis Game Factory LLC,,0,0,0,"Animation & Modeling, Design & Illustration, Education, Software Training, Utilities"
360820,The Talos Principle - Serious DLC,299.0,Croteam,Devolver Digital,0,0,0,"Action, Adventure, Indie"
358970,Dyscourse Special Edition DLC,999.0,Owlchemy Labs,,0,0,0,"Adventure, Casual, Indie, Simulation"
357060,Time Tracer's DLC Package,0.0,,,0,0,0,
354020,KF2 - Digital Deluxe Edition DLC,999.0,Tripwire Interactive,Tripwire Interactive,0,0,0,Action
354190,ToA: Seasons Of The Wolf - Bad Blood DLC,999.0,Winter Wolves,Winter Wolves,0,0,0,"Adventure, Indie, RPG"
353590,Grow Home Soundtrack DLC,0.0,"Reflections, a Ubisoft Studio",,0,0,0,"Adventure, Casual, Indie"
352111,Axis Game Factory's AGFPRO - Voxel Sculpt DLC,1499.0,Axis Game Factory LLC,Axis Game Factory LLC,0,0,0,"Animation & Modeling, Design & Illustration, Education, Software Training, Utilities"
351650,Smugglers 5: Invasion DLC: Warrior Within,399.0,Niels Bauer Games,Niels Bauer Games,0,0,0,"Adventure, Indie, RPG, Simulation, Strategy"
348210,Adventurer Manager: Endless Tower DLC Bundle,199.0,Vigilant Addiction Studios,BBEW BBEW LLC,0,0,0,"Adventure, Casual, Indie, RPG, Simulation"
348040,This War of Mine - War Child Charity DLC,99.0,11 bit studios,11 bit studios,0,0,0,"Adventure, Indie, Simulation"
345380,Hatoful Boyfriend - Collector's Edition DLC,99.0,"Mediatonic, Hato Moa",Epic Games,0,0,0,"Casual, Indie, Simulation"
340110,"Everlasting Summer DLC ""One pioneer's story""",0.0,Soviet Games,Soviet Games,0,0,0,"Adventure, Casual, Free to Play, Indie"
339620,Check vs Mate - Dark Desert DLC,699.0,Targem Games,TopWare Interactive,0,0,0,"Action, Casual, Strategy"
339630,Check vs Mate - Floating Island DLC,699.0,Targem Games,TopWare Interactive,0,0,0,"Action, Casual, Strategy"
339760,Battle vs Chess - Floating Island DLC,0.0,,,0,0,0,
338882,Brick-Force (EU): Starter DLC,999.0,Exe Games Inc.,Infernum Games GmbH,0,0,0,"Action, Free to Play"
338920,Battle vs Chess - Dark Desert DLC,0.0,,,0,0,0,
338650,Brick-Force (EU): Black Knight DLC,1799.0,Exe Games Inc.,Infernum Games GmbH,0,0,0,"Action, Free to Play"
338661,Brick-Force (EU): Navy Soldier DLC,1999.0,Exe Games Inc.,Infernum Games GmbH,0,0,0,"Action, Free to Play"
338700,Son of Nor - Backer DLC,199.0,stillalive studios,Viva Media,0,0,0,"Action, Adventure, Indie"
337120,Axis Game Factory's AGFPRO - Drone Kombat FPS Multi-Player DLC,999.0,Axis Game Factory LLC,,0,0,0,"Animation & Modeling, Design & Illustration, Education, Software Training, Utilities"
336800,DRAGON BALL XENOVERSE Pre-order DLC,0.0,,,0,0,0,
335800,LEGO Batman 3: Beyond Gotham DLC: Heroines and Villainesses Character Pack,0.0,TT Games Ltd,,0,0,0,"Action, Adventure"
335981,Antisquad: Tasks in Mexico - the beginning. Tactics FREE DLC,0.0,InsGames,INSGAMES LIMITED,0,0,0,"Action, Adventure, Strategy"
335982,Antisquad: Tasks in Mexico - final. Tactics DLC,99.0,InsGames,INSGAMES LIMITED,0,0,0,"Action, Adventure, Strategy"
335990,Antisquad: Tasks in North Korea. Tactics DLC,99.0,InsGames,INSGAMES LIMITED,0,0,0,"Action, Adventure, Strategy"
335991,Antisquad: Tasks near the coast of Somalia. Tactics DLC,99.0,InsGames,INSGAMES LIMITED,0,0,0,"Action, Adventure, Strategy"
335110,Crazy Machines 2: Anniversary DLC,299.0,Fakt Software,Viva Media,0,0,0,"Casual, Strategy"
334330,FaceRig Team Fortress 2 Avatars DLC,0.0,Holotech Studios,,0,0,0,"Animation & Modeling, Video Production"
334340,Football Manager 2015 In-Game Editor DLC,549.0,Sports Interactive,SEGA,0,0,0,"Simulation, Sports"
333700,Chuck's Challenge 3D 2020 - DLC 1 - Happy Holidays,99.0,Niffler Ltd.,Niffler Ltd.,0,0,0,Indie
333790,The Pewdieverse DLC,0.0,Holotech Studios,,0,0,0,"Animation & Modeling, Video Production"
333040,Fallen Enchantress: Legendary Heroes - Battlegrounds DLC,299.0,Stardock Entertainment,Stardock Entertainment,0,0,0,"Indie, RPG, Strategy"
332130,Antisquad - Skirmishes DLC,299.0,InsGames,INSGAMES LIMITED,0,0,0,"Action, Adventure, Strategy"
328860,PAYDAY 2: Bobblehead DLC,,,,0,0,0,
327810,Crowntakers Preorder Pack DLC,0.0,,,0,0,0,
327170,LEGO Batman 3: Beyond Gotham DLC: Man of Steel,299.0,TT Games,,0,0,0,"Action, Adventure"
327171,LEGO Batman 3: Beyond Gotham DLC: Batman 75th Anniversary,74.0,TT Games,,0,0,0,"Action, Adventure"
327172,LEGO Batman 3: Beyond Gotham DLC: Dark Knight,299.0,TT Games,,0,0,0,"Action, Adventure"
327173,LEGO Batman 3: Beyond Gotham DLC: Batman of the Future Character Pack,199.0,TT Games,,0,0,0,"Action, Adventure"
327175,LEGO Batman 3: Beyond Gotham DLC: Arrow,299.0,TT Games,,0,0,0,"Action, Adventure"
327280,Total War: ROME II - Wrath of Sparta DLC,1699.0,CREATIVE ASSEMBLY,SEGA,0,0,0,Strategy
326690,My Lands: Highlander - Artifact DLC Pack ,9999.0,"Gravvit Ltd, Forbes  Consult Ltd",ELYLAND  INVESTMENT COMPANY LIMITED,0,0,0,"Casual, Free to Play, Indie, Massively Multiplayer, Strategy"
326691,My Lands: Builder - Artifact DLC Pack,7999.0,"Gravvit Ltd, Forbes  Consult Ltd",ELYLAND  INVESTMENT COMPANY LIMITED,0,0,0,"Casual, Free to Play, Indie, Massively Multiplayer, Strategy"
326451,Pro Evolution Soccer 2015 Retail Pre-Order DLC,0.0,,,0,0,0,
326452,Pro Evolution Soccer 2015 Digital Standard DLC,0.0,,,0,0,0,
325940,Metaverse - Alpha Investors DLC,0.0,,,0,0,0,
325660,Oblivious Garden ~Carmina Burana Finn Vinnet DLC,0.0,,,0,0,0,
325670,CRYENGINE - Wwise Project DLC,0.0,Crytek,Crytek,0,0,0,
323570,Ground Pounders: Tarka DLC,199.0,Kerberos Productions Inc.,Kerberos Productions Inc.,0,0,0,"Indie, Strategy"
324030,Alien: Isolation - Deluxe Edition DLC,0.0,"Creative Assembly, Feral Interactive (Mac), Feral Interactive (Linux)","Feral Interactive (Mac), Feral Interactive (Linux)",0,0,0,Action
322740,Depth - Prepurchase Rewards DLC,0.0,,,0,0,0,
321620,DLC #3 - El Diablo Islands - Host,74.0,Eko Software,505 Games,0,0,0,Action
320860,Escape Dead Island: Underwater Labs DLC,0.0,Fatshark,Deep Silver,0,0,0,Adventure
318940,Dota 2 - Premium DLC,0.0,,,0,0,0,
318960,Trainz Simulator 12 DLC: SNCF - AGC Languedoc,1499.0,N3V Games,N3V Games,0,0,0,Simulation
319120,Fable Anniversary - Modding DLC,0.0,Lionhead Studios,Xbox Game Studios,0,0,0,RPG
318710,NARUTO SHIPPUDEN: Ultimate Ninja STORM Revolution - DLC10 Reanimation-Before Death Pack,199.0,"CyberConnect2 Co., Ltd.",BANDAI NAMCO Entertainment,0,0,0,"Action, Adventure"
318770,Deep Fritz 14 DLC,1999.0,ChessBase,Viva Media,0,0,0,Strategy
318271,ACE Founder Pack DLC,0.0,Spearhead Games,Spearhead Games,0,0,0,"Action, Free to Play, Indie, Sports, Strategy"
318591,Shadowgate - Special Edition DLC,999.0,Zojoi,Zojoi,0,0,0,"Adventure, Indie"
318050,Trainz Simulator 12 DLC: CONTZ Pack - Basic Edition,299.0,N3V Games,N3V Games,0,0,0,Simulation
317690,Trainz Simulator 12 DLC: CONTZ Pack - Standard Edition,1099.0,N3V Games,,0,0,0,Simulation
317770,Electronic Super Joy - A Hot Sticky Mess DLC,299.0,Michael Todd Games,Michael Todd Games,0,0,0,"Action, Indie"
317230,OTTTD - Deluxe Edition DLC,0.0,SMG Studio,,0,0,0,"Indie, Strategy"
317240,OTTTD - OTT Edition DLC,0.0,SMG Studio,,0,0,0,"Indie, Strategy"
316500,My Lands: Golden Age - Premium DLC Pack,3499.0,"Gravvit Ltd, Forbes Consult Ltd",ELYLAND  INVESTMENT COMPANY LIMITED,0,0,0,"Casual, Free to Play, Indie, Massively Multiplayer, Strategy"
316510,My Lands: Miner’s Luck - Extended DLC Pack,4999.0,"Gravvit Ltd, Forbes  Consult Ltd",ELYLAND  INVESTMENT COMPANY LIMITED,0,0,0,"Casual, Free to Play, Indie, Massively Multiplayer, Strategy"
316520,My Lands: Swift Rise - Extended DLC Pack,6999.0,"Gravvit Ltd, Forbes  Consult Ltd",,0,0,0,"Casual, Free to Play, Indie, Massively Multiplayer, Strategy"
316530,My Lands: Hero Courage - Extended DLC Pack,9999.0,"Gravvit Ltd, Forbes  Consult Ltd",ELYLAND  INVESTMENT COMPANY LIMITED,0,0,0,"Casual, Free to Play, Indie, Massively Multiplayer, Strategy"
316540,My Lands: Nomad - Artifact DLC Pack,9999.0,"Gravvit Ltd, Forbes  Consult Ltd",ELYLAND  INVESTMENT COMPANY LIMITED,0,0,0,"Casual, Free to Play, Indie, Massively Multiplayer, Strategy"
316541,My Lands: Elf Ranger - Artifact DLC Pack,8999.0,"Gravvit Ltd, Forbes  Consult Ltd",ELYLAND  INVESTMENT COMPANY LIMITED,0,0,0,"Casual, Free to Play, Indie, Massively Multiplayer, Strategy"
