appid,name,price,developer,publisher,average_forever,median_forever,ccu,genres
2220050,我在终点线等你 Demo,,,,0,0,0,
2219420,Tenebrae Demo,,,,0,0,0,
2218710,大家来找茬反转之找相同 Spot The Same Demo,,,,0,0,0,
2218230,黄泉：孤岛惊魂 Demo,,,,0,0,0,
2218250,Realms of Supremacy Demo,,,,0,0,0,
2218580,Inheritance: Ladeina's Path Demo,,,,0,0,0,
2217970,Odin's Tea Party Demo,,,,0,0,0,
2218050,Trials of Cascadia Demo,,,,0,0,0,
2218070,Soul Survivor: Trials of the Goddess Demo,,,,0,0,0,
2217260,Realm of the Fallen Demo,,,,0,0,0,
2217280,Space Reign Demo,,,,0,0,0,
2217320,Cat N Can Demo,,,,0,0,0,
2217340,浓缩的人生模拟器 Demo,,,,0,0,0,
2217500,Inner Abyss Demo,,,,0,0,0,
2216940,The Gray Man Demo,,,,0,0,0,
2217110,不双修就去世 Demo,,,,0,0,0,
2217120,天羽传奇：轮回 Demo,,,,0,0,0,
2216340,Spy Bros. (Pipi & Bibi's DX) Demo,,,,0,0,0,
2216490,Up & Away Demo,,,,0,0,0,
2216590,The Ugly Ducling Demo,,,,0,0,0,
2216680,DiegoTC Toolbox Demo,,,,0,0,0,
2216720,Monsterstone: Prelude Demo,,,,0,0,0,
2215810,Antrabhara Demo,,,,0,0,0,
2215830,Бройлеры Demo,,,,0,0,0,
2215950,Looper Tactics Demo,,,,0,0,0,
2215990,갤럭시 테일즈: 스토리 오브 라푼젤 Demo,,,,0,0,0,
2215310,The Orphanage Demo,,,,0,0,0,
2215400,Project Achilles Demo,,,,0,0,0,
2214550,Future Daoshi Demo,,,,0,0,0,
2214560,Brassheart Demo,,,,0,0,0,
2214790,The Last Starship Demo,,,,0,0,0,
2214280,Grimfield Mystery Demo,,,,0,0,0,
2214330,クラウディ・デイズ Demo,,,,0,0,0,
2213520,Mr.Wise Demo,,,,0,0,0,
2213840,Wraithbinder Demo,,,,0,0,0,
2213130,Small Cell Demo,,,,0,0,0,
2213160,Ball laB 2 Demo,,,,0,0,0,
2213210,Distant Bloom Demo,,,,0,0,0,
2213250,Saga of Sins Demo,,,,0,0,0,
2212890,Robocoder - Dwarf Mountain (Early Access) Demo,,,,0,0,0,
2212930,Decopins Demo,,,,0,0,0,
2213040,Athereon: Advent I Demo,,,,0,0,0,
2213060,Luna & Monsters TD -The deprived magical kingdom- Demo,,,,0,0,0,
2212320,Supernatural: Benighted Demo,,,,0,0,0,
2212350,Party Park Demo,,,,0,0,0,
2212570,Dead of Night Demo,,,,0,0,0,
2211810,Defi Gravity Demo,,,,0,0,0,
2211820,Operation Satoshi Demo,,,,0,0,0,
2211890,Shopping Center Tycoon Demo,,,,0,0,0,
2202040,Freegglers Demo,,,,0,0,0,
2202080,Bargain Platfomer Demo,,,,0,0,0,
2201570,False Skies Demo,,,,0,0,0,
2201650,Servants of Sumomon Demo,,,,0,0,0,
2201760,Super Dark Deception Demo,,,,0,0,0,
2201140,MAELSTRÖM LEGACY : Tesla Mystery Demo,,,,0,0,0,
2201360,Cowboys & Zombies VR Demo,,,,0,0,0,
2201460,Word Crack Demo,,,,0,0,0,
2200690,Witches and Butchers Demo,,,,0,0,0,
2200840,简单滚动 Demo,,,,0,0,0,
2200960,RAGINGSTRIKE Demo,,,,0,0,0,
2200980,Rayna Survivors Demo,,,,0,0,0,
2201050,Tales From The Burning Sea Demo,,,,0,0,0,
2200550,Blaze in Space: Beat a-maze Demo,,,,0,0,0,
2199690,New Earth Saga of the New Gods Demo,,,,0,0,0,
2199740,Relic Dudes Demo,,,,0,0,0,
2199870,Captain Soda Demo,,,,0,0,0,
2199940,Random Racing Demo,,,,0,0,0,
2199320,A Good Day Demo,,,,0,0,0,
2199430,Beyond the Gate Demo,,,,0,0,0,
2199480,Moth Lake Demo,,,,0,0,0,
2198270,Seneca 7: A Cyberpunk Odyssey Demo,,,,0,0,0,
2198420,In the Dead of Night Demo,,,,0,0,0,
2197920,Alcyon Infinity Demo,,,,0,0,0,
2198040,Vintage Records from Hell Demo,,,,0,0,0,
2198060,Zombie Breakdown Demo,,,,0,0,0,
2198080,Cosplay Club Demo,,,,0,0,0,
2198140,Generic Kart Racing: Time Trial Demo,,,,0,0,0,
2197480,Amber Trail Demo,,,,0,0,0,
2197210,Schrodinger's Code Demo,,,,0,0,0,
2197220,Charlie The Roach Demo,,,,0,0,0,
2197260,"Farewell, Eikon Demo",,,,0,0,0,
2197270,Aswang Detective: The Case of New York Demo,,,,0,0,0,
2197380,ガチムチでドスケベな家庭教師のお兄さんと過ごす夏 Demo,,,,0,0,0,
2196990,WetBread Demo,,,,0,0,0,
2197040,JB Hunter: Adventure Demo,,,,0,0,0,
2196250,Borneo: A Jungle Nightmare Demo,,,,0,0,0,
2196500,Lust Element Demo,,,,0,0,0,
2196550,Troubled Passage Demo,,,,0,0,0,
2195620,她毕业了 Demo,,,,0,0,0,
2195540,The Parvificent Seven Demo,,,,0,0,0,
2194860,World of Titans Demo,,,,0,0,0,
2194370,Sinus Demo,,,,0,0,0,
2194490,Absolution’s Apple Demo,,,,0,0,0,
2194550,Reviver Demo,,,,0,0,0,
2194580,Lovebirb Demo,,,,0,0,0,
2193840,Speedbreak Hyperdrive Demo,,,,0,0,0,
2194040,Button Button Up! Demo,,,,0,0,0,
2194060,Hellventure Demo,,,,0,0,0,
2194250,Volley Pals Demo,,,,0,0,0,
2260940,Quantum:Fantasy Demo,,,,0,0,0,
2261170,Marko: Beyond Brave Demo,,,,0,0,0,
2261210,Trade Bots: A Technical Analysis Simulation Demo,,,,0,0,0,
2260670,FIND ALL 4: Magic Demo,,,,0,0,0,
2260780,Age of Gladiators Reforged Demo,,,,0,0,0,
2259940,SOULVARS Demo,,,,0,0,0,
2259960,The Tongue of Doge Demo,,,,0,0,0,
2259660,Phantom Brigade Demo,,,,0,0,0,
2259800,希望之光1灵菌涅槃 Light of Hope 1 Fungi Spirulina Demo,,,,0,0,0,
2258820,Dead Unending Demo,,,,0,0,0,
2258150,Lendas Demo,,,,0,0,0,
2258160,Shong Demo,,,,0,0,0,
2258190,Citadelic Demo,,,,0,0,0,
2258210,Pyreside Waltz Demo,,,,0,0,0,
2258270,Monster Bullets Demo,,,,0,0,0,
2257520,DEFCON: Xenos Demo,,,,0,0,0,
2257600,The Magical Mixture Mill Demo,,,,0,0,0,
2257130,Breathless Winds Demo,,,,0,0,0,
2257330,Synthwave Racers Demo,,,,0,0,0,
2256640,Alien Up Demo,,,,0,0,0,
2256960,Oblivion Eagle DEMO,,,,0,0,0,
2257020,Touhou Artificial Dream in Arcadia Demo,,,,0,0,0,
2256470,Skinny & Franko: Fists of Violence Demo,,,,0,0,0,
2256540,Beneath Her Starry Sky Demo,,,,0,0,0,
2255790,DiktaPunk: Fighting for Dominance Demo,,,,0,0,0,
2255840,幻斋阴阳录 Genzai:Serialization Demo,,,,0,0,0,
2255220,Meme Duel Demo,,,,0,0,0,
2255510,Oceancatch Demo,,,,0,0,0,
2254120,EX_Holics.exe Demo,,,,0,0,0,
2254130,Bloody Downsizing Demo,,,,0,0,0,
2254240,The Last Cargo Demo,,,,0,0,0,
2254470,Mecha Blade Demo,,,,0,0,0,
2254090,Project P Demo,,,,0,0,0,
2253570,Humanities Legend: Dark Horizon Demo,,,,0,0,0,
2252880,Tales of Tsuki - Moon Guardians Demo,,,,0,0,0,
2252920,PROJECT QUARANTINE Demo,,,,0,0,0,
2253050,The Events at Unity Farm Demo,,,,0,0,0,
2253090,Gape Kape Escape Demo,,,,0,0,0,
2253180,Once upon a Dungeon II Demo,,,,0,0,0,
2252350,Double Line Confrontation：New World（双线交锋：新世界） Demo,,,,0,0,0,
2252740,Huni Kuin: Beya Xinã Bena Demo,,,,0,0,0,
2227760,WHERE IS A TOILET!? Demo,,,,0,0,0,
2227950,Bebok Invasion Demo,,,,0,0,0,
2228020,Christmas Fever! Demo,,,,0,0,0,
2227390,Omega Warp Demo,,,,0,0,0,
2227430,東方謎縁塔 ~ Forsaken Labyrinth. Demo,,,,0,0,0,
2227530,Gourdlets Demo,,,,0,0,0,
2226850,Darkness Reborn Demo,,,,0,0,0,
2226770,Skykipelago Demo,,,,0,0,0,
2226060,Kings Shire Demo,,,,0,0,0,
2225580,查理公馆事件簿 Demo,,,,0,0,0,
2225670,Slap Squad Demo,,,,0,0,0,
2225760,Silence of Switchblade Demo,,,,0,0,0,
2225860,PESTICIDE Demo,,,,0,0,0,
2224930,Eyes of Iyre Demo,,,,0,0,0,
2225000,Howl Demo,,,,0,0,0,
2225150,Approaching Infinity Demo,,,,0,0,0,
2225310,Color Escape: VR Coop Demo,,,,0,0,0,
2225320,Jeebo & Jerbo vs. Life Demo,,,,0,0,0,
2225380,As Long As It's Not Illegal Demo,,,,0,0,0,
2224730,Mushroom Collector Simulator Demo,,,,0,0,0,
2223100,PixelWorld Demo,,,,0,0,0,
2223330,Awkward 2: The Party Game of Savage Secrets Demo,,,,0,0,0,
2222470,Lost Memories Demo,,,,0,0,0,
2222590,Orrstead Demo,,,,0,0,0,
2222610,Dyer Expedition Demo,,,,0,0,0,
2222720,Path of Achra Demo,,,,0,0,0,
2222740,Breu: Shadow Hunt Demo,,,,0,0,0,
2222000,Loddlenaut Demo,,,,0,0,0,
2222040,美少女幸存者 Demo,,,,0,0,0,
2222050,Cluster Fly Demo,,,,0,0,0,
2222290,Njorun's Will Demo,,,,0,0,0,
2221810,Tower of the sage Demo,,,,0,0,0,
2221210,Lightphobe Demo,,,,0,0,0,
2221460,The Senex Bird - Demo,,,,0,0,0,
1727890,Vita Fighters Demo,,,,0,0,0,
1727920,Just Box Demo,,,,0,0,0,
1727980,FutuRACEtic Demo,,,,0,0,0,
1728050,Teabat! Demo,,,,0,0,0,
1728070,Nebular Crush Demo,,,,0,0,0,
1727390,Evil Wizard Demo,,,,0,0,0,
1727460,Death Becomes You Demo,,,,0,0,0,
1727510,Osylla Demo,,,,0,0,0,
1727530,Unit Down Demo,,,,0,0,0,
1727710,Qube Saga Demo,,,,0,0,0,
1727730,Choppa: Rescue Rivals Demo,,,,0,0,0,
1726900,The Circle Of Suffering Demo,,,,0,0,0,
1726960,Abaddon: Princess of the Decay Demo,,,,0,0,0,
1727050,Absylon 7 Demo,,,,0,0,0,
1727110,March! March! Demo,,,,0,0,0,
1727120,Gangs of Rikton Demo,,,,0,0,0,
1727160,Endings Demo,,,,0,0,0,
1727280,The Fall of Balance Demo,,,,0,0,0,
1727360,Omegabot Demo,,,,0,0,0,
1726460,The Death | Thần Trùng Demo,,,,0,0,0,
1726470,Visceratum Demo,,,,0,0,0,
1726580,Musical Range Demo,,,,0,0,0,
1726600,Zen: A Gay Sequel Demo,,,,0,0,0,
1726680,Mud and Blood Demo,,,,0,0,0,
1726770,"Haiku, the Robot Demo",,,,0,0,0,
1726830,Clanfolk Demo,,,,0,0,0,
1726060,Boxᴮᵒˣ Demo,,,,0,0,0,
1726070,Printersim Demo,,,,0,0,0,
1726090,tale of rainbow 7 Demo,,,,0,0,0,
1726110,WaveTiles Demo,,,,0,0,0,
1726220,Castle Morihisa Demo,,,,0,0,0,
1726250,Deep Space Gardening Demo,,,,0,0,0,
1726260,Deadbait Demo,,,,0,0,0,
1726300,Cell Scientist: Beyond Demo,,,,0,0,0,
1726350,夜詛-YASO- Demo,,,,0,0,0,
1726420,Iragon Demo,,,,0,0,0,
1725550,Skiing VR Demo,,,,0,0,0,
1725600,Fruit Girls: Hentai Jigsaw Photo Studio Demo,,,,0,0,0,
1725970,Bionite: Origins Demo,,,,0,0,0,
1725110,Get Tanked! Demo,,,,0,0,0,
1725200,Rob Riches Demo,,,,0,0,0,
1724650,INDICTED Demo,,,,0,0,0,
1724680,卡迪恩防线 Demo,,,,0,0,0,
1724820,Dysterra Demo,,,,0,0,0,
1724850,冥婚交友中心《厲鬼的戀愛指南》 Demo,,,,0,0,0,
1724870,山河伏妖录 Demo,,,,0,0,0,
1724250,WW2 Rebuilder Demo,,,,0,0,0,
1724450,Oozing Islands Demo,,,,0,0,0,
1724500,The Deed of Deception Demo,,,,0,0,0,
1724550,Detective Gman Demo,,,,0,0,0,
1723690,Tales of Finariel Demo,,,,0,0,0,
1723940,MonoRaceVR Demo,,,,0,0,0,
1723970,The Serpent Rogue Demo,,,,0,0,0,
1723300,Blackwind Demo,,,,0,0,0,
1723670,inAntrum Demo,,,,0,0,0,
1722810,Crimson Glaive Sigma Demo,,,,0,0,0,
1722850,Fursan al-Aqsa: The Knights of the Al-Aqsa Mosque Demo,,,,0,0,0,
1722950,Agent Simulation Demo,,,,0,0,0,
1722970,Impact Trial: Simulation Demo,,,,0,0,0,
1722990,幻恋夜宴: 恋恋的幻觉夜宴 ~ Halluci-Sabbat of Koishi Demo,,,,0,0,0,
1723020,Endless Firepower Demo,,,,0,0,0,
1723070,Potato Flowers in Full Bloom Demo Version,,,,0,0,0,
1723090,Idle Research Demo,,,,0,0,0,
1723140,Hate Free Heroes: Agents of Aggro City Demo,,,,0,0,0,
1722330,AIDA Demo,,,,0,0,0,
1722360,Bloodlines of Shadow Springs Demo,,,,0,0,0,
1722400,Next Generation Soccer Coach Demo,,,,0,0,0,
1722450,Midautumn Demo,,,,0,0,0,
1722470,ABRISS Demo,,,,0,0,0,
1722490,Guild of Dungeoneering Demo,,,,0,0,0,
1722560,Jetpack Jack Demo,,,,0,0,0,
1722630,Galaxy's Extreme Demo,,,,0,0,0,
1722650,Door3:Insignia Demo,,,,0,0,0,
1721950,My first Furry Demo,,,,0,0,0,
1722060,奇迹战队 Demo,,,,0,0,0,
1722150,Heist Simulator Demo,,,,0,0,0,
1722160,Not Tonight 2 Demo,,,,0,0,0,
1722170,Plan B from Outer Space: A Bavarian Odyssey Demo,,,,0,0,0,
1722180,Strange Horticulture Demo,,,,0,0,0,
1722200,八尾 Demo,,,,0,0,0,
1722220,Bubble People Demo,,,,0,0,0,
1722240,VoxStory Demo,,,,0,0,0,
1722250,混沌小队（CHAOS SQUAD） Demo,,,,0,0,0,
1721430,Cantata Demo,,,,0,0,0,
1721640,Human Apocalypse Demo,,,,0,0,0,
1721660,Born Race Demo,,,,0,0,0,
1721710,Head 2 Head Demo,,,,0,0,0,
1721750,Limitless Hunger Demo,,,,0,0,0,
1720970,King of Retail Demo,,,,0,0,0,
1720990,Atomic Cards Demo,,,,0,0,0,
1721370,Onde Demo,,,,0,0,0,
1720610,Self-Delusion Demo,,,,0,0,0,
1720680,Book of Adventum Demo,,,,0,0,0,
1720730,The Last Campfire Demo,,,,0,0,0,
1720910,TOCOViX Demo,,,,0,0,0,
1720300,百年王国 Demo,,,,0,0,0,
1720360,MODERN NAVAL COMBAT Demo,,,,0,0,0,
1720380,跑团工坊 TRPG Workshop Demo,,,,0,0,0,
1720430,Gladiator of sparta Demo,,,,0,0,0,
1720490,Retro Commander Demo,,,,0,0,0,
1719860,Mech Mind Ninja Demo,,,,0,0,0,
1720170,RoguekiniZ Demo,,,,0,0,0,
1719570,DangerZone VR Demo,,,,0,0,0,
1719620,PuzzleCafeVR Demo,,,,0,0,0,
1719720,Move Dodge and Kill Demo,,,,0,0,0,
1719750,BlasterBeat Demo,,,,0,0,0,
1719780,Ancient Gods Demo,,,,0,0,0,
1719050,h8machine Demo,,,,0,0,0,
1719060,Equin 2: The Warren Peace Demo,,,,0,0,0,
1719070,RADical ROACH: Infinity Demo,,,,0,0,0,
1719260,Gastova: The Witches of Arkana Demo,,,,0,0,0,
1719400,INSIGHT demo,,,,0,0,0,
1718620,Torn Away Demo,,,,0,0,0,
1718720,Scathe Demo,,,,0,0,0,
1718770,Biwar Legend of Dragon Slayer Demo,,,,0,0,0,
1718790,Kusan : City of Wolves Demo,,,,0,0,0,
1718830,Dawnbreaker - Aeon's Reach Demo,,,,0,0,0,
1718840,Epoch Ultra Demo,,,,0,0,0,
1719020,Neversong Demo,,,,0,0,0,
1718180,All is Fair in Dust and Air Demo,,,,0,0,0,
1718270,Goop Loop Demo,,,,0,0,0,
1717820,Critadel Demo,,,,0,0,0,
1717830,Martial Law Demo,,,,0,0,0,
1717870,Super CosmoJet Demo,,,,0,0,0,
1717950,Witty witch Demo,,,,0,0,0,
1718050,Kingdom of Atham: Crown of the Champions Demo,,,,0,0,0,
1718100,TesserActive Demo,,,,0,0,0,
1717320,Chernobylite Demo,,,,0,0,0,
1717360,Riddle Girl Demo,,,,0,0,0,
1717430,Reverse Module Demo,,,,0,0,0,
1717470,Cute Invaders Demo,,,,0,0,0,
1717630,Breaking Box Demo,,,,0,0,0,
1716350,Lonely Tribes Demo,,,,0,0,0,
1716420,Навий день Demo,,,,0,0,0,
1716430,Unholy Alliance - Tower Defense Demo,,,,0,0,0,
1716560,The Majesti Demo,,,,0,0,0,
1716610,RAYZE Demo,,,,0,0,0,
1716630,Esse Proxy Demo,,,,0,0,0,
1716680,Dumpy & Bumpy Demo,,,,0,0,0,
1715640,Hex of the Lich Demo,,,,0,0,0,
1715700,True Visions Demo,,,,0,0,0,
1715770,Vacuum Pilot Demo,,,,0,0,0,
1714870,CULTIC Demo,,,,0,0,0,
1715020,Slappy Board Demo,,,,0,0,0,
1715310,Juro Janosik Demo,,,,0,0,0,
1715320,Hashi: Light Demo,,,,0,0,0,
1714490,Hearts of the Dungeon List Demo,,,,0,0,0,
1714560,小型战争/Small War Demo,,,,0,0,0,
1714690,Cepheus Protocol Anthology Season 1 Demo,,,,0,0,0,
1714800,EMUUROM Demo,,,,0,0,0,
1713890,Coldage Demo,,,,0,0,0,
1713920,Project Warlock II Demo,,,,0,0,0,
1713950,Chessplosion Demo,,,,0,0,0,
1713960,Calmed by the Dark Leviathan Demo,,,,0,0,0,
1714170,Lust from Beyond: M Edition Demo,,,,0,0,0,
1713420,Turbo Shell Demo,,,,0,0,0,
1713480,Chessformer Demo,,,,0,0,0,
1713600,Spinstar Demo,,,,0,0,0,
1713690,Gravity Runner Demo,,,,0,0,0,
1713780,Jaeger Demo,,,,0,0,0,
1713840,No Man's Island Demo,,,,0,0,0,
1713230,Gang of Paws Demo,,,,0,0,0,
1713270,Relash Demo,,,,0,0,0,
1712520,Walking into Walls Demo,,,,0,0,0,
1712710,The other side: My own horror Demo,,,,0,0,0,
1712760,Sigma Impact Demo,,,,0,0,0,
1712860,Artificial Entanglement Demo,,,,0,0,0,
1712010,Matchpoint - Tennis Championships | DEMO,,,,0,0,0,
1712060,欢迎加入奇趣社 Demo,,,,0,0,0,
1712160,Fractured Demo,,,,0,0,0,
1712330,Sudokolorful - Demo Version,,,,0,0,0,
1712380,A Day of Maintenance Demo,,,,0,0,0,
1711660,1428: Shadows over Silesia Demo,,,,0,0,0,
1711720,Umbra: Journey Home Demo,,,,0,0,0,
1711780,Great Marble Adventure Demo,,,,0,0,0,
1711830,Tank Nova Demo,,,,0,0,0,
1711920,Phaseshift Alpha Demo,,,,0,0,0,
1711500,The DioField Chronicle Demo,,,,0,0,0,
1710700,ARRIVAL: ZERO EARTH Demo,,,,0,0,0,
1710770,The Orphan: A Pop-Up Book Adventure Demo,,,,0,0,0,
1710800,GunWorld VR Demo,,,,0,0,0,
1711010,Repeat Demo,,,,0,0,0,
1711100,Tower Alchemy Demo,,,,0,0,0,
1710630,Magic Stone Guardians Demo,,,,0,0,0,
1709860,Bill Hates Videogames Demo,,,,0,0,0,
1709910,This is Timmy Demo,,,,0,0,0,
1710090,Deep Despair 2: Demo,,,,0,0,0,
1710150,One Drunken Knight Demo,,,,0,0,0,
1709310,Jetpack Vacation Demo,,,,0,0,0,
1709600,This Means Warp Demo,,,,0,0,0,
1709610,Under the Sea Demo,,,,0,0,0,
1709800,The Tale of Bistun Demo,,,,0,0,0,
1709120,Raptor Boyfriend Demo,,,,0,0,0,
1709130,Infinite Mana Demo,,,,0,0,0,
1709160,KOBOLOK Demo,,,,0,0,0,
1708450,PsiloSybil Demo,,,,0,0,0,
1708480,暖雪 Warm Snow Demo,,,,0,0,0,
1708530,Ashland Dossier Demo,,,,0,0,0,
1708640,Decline's Drops Demo,,,,0,0,0,
1708000,Re.Surs Demo,,,,0,0,0,
1708130,Misericorde: Volume One Demo,,,,0,0,0,
1708140,Black Lotus Motel Demo,,,,0,0,0,
1708240,Armada Demo,,,,0,0,0,
1708380,On Your Hands Demo,,,,0,0,0,
1707080,Blub Emporium Demo,,,,0,0,0,
1707290,Rescue Party: Live! Demo,,,,0,0,0,
1707370,Medic: Pacific War Demo,,,,0,0,0,
1707460,地獄廚房RPG Demo,,,,0,0,0,
1706760,萝莉的远征13周年纪念版 Lolita Expedition 13th Anniversary Edition Demo,,,,0,0,0,
1706790,Dream Mirror Demo,,,,0,0,0,
1706860,Monomyth Demo,,,,0,0,0,
1706880,Blackberry the Witch: Journey Demo,,,,0,0,0,
1706990,Diary of Lucie Demo,,,,0,0,0,
1706140,Ball Partner Demo,,,,0,0,0,
1706160,Speed Mazing Demo,,,,0,0,0,
1706290,Höll Space 5D6 Demo,,,,0,0,0,
1706320,Deep Abyss Demo,,,,0,0,0,
1706350,Master Theft TVs Demo,,,,0,0,0,
1706490,Changes Demo,,,,0,0,0,
1706530,Historica Fantasia Demo,,,,0,0,0,
1442440,Palindrome Syndrome: Escape Room Demo,0.0,mc2games,mc2games,0,0,0,
1442560,Para Bellum Demo,0.0,NullCloneGames,NullCloneGames,0,0,1,
1442570,Atria Valkyrie Demo,0.0,Kinko Game Studio,Kinko Game Studio,0,0,1,
1442580,Silence Channel (Demo),0.0,Lexip Games,Lexip Games,0,0,1,
1442690,Cubia Demo,0.0,M. B. Karabulut,M. B. Karabulut,0,0,0,
1442760,Klaus Lee Thunder in Down Under Demo,0.0,bluebox interactive,TBA,0,0,1,
1441960,Buggos Demo,0.0,Intrepid Marmot,Intrepid Marmot,0,0,1,
1442030,Knight Dice Demo,0.0,Prince Game Studio,Prince Game Studio,0,0,0,
1442110,Red Cap Zombie Hunter Demo,0.0,Vialgames.com,Vialgames.com,0,0,0,
1442200,Survival Journals Demo,0.0,Elven Workshop,WhisperGames,0,0,1,
1442260,Filmmaker Tycoon Demo,0.0,"Aternis Level 0, Aternis Level 1",Aternis Level 0,0,0,1,
1442330,Space Mechanic Simulator Demo,0.0,Tomas Jelonek Studio,"Atomic Jelly, PlayWay S.A.",0,0,1,
1442400,Ultimate ADOM - Caverns or Chaos Demo,0.0,"Thomas Biskup, Jochen Terstiege, Krzysztof Dycha, Lucas Dieguez, Bastian von Gostomski, Carola Sochiera, Björn Loesing",Team ADOM GmbH,0,0,3,
1441780,Demonizer Demo,0.0,Iori Branford,Iori Branford,0,0,0,
1441810,Rebellion: A Rogue Souls Like Demo,0.0,TGM,TGM,0,0,0,
1441860,Revolution: The Spark Demo,0.0,"MOR/ANN Games, Hamsters Gaming",MOR/ANN Games,0,0,1,
1441220,Jetscout: Mystery of the Valunians Demo,0.0,dustinaux,dustinaux,0,0,0,
1441260,Last Message Demo,0.0,JamesGamesNZ,JamesGamesNZ,0,0,0,
1441310,Angel at Dusk Demo,0.0,Akiragoya,Henteko Doujin,0,0,1,
1441320,Heroine for Hire Demo,,,,0,0,0,
1441380,This Is Not Chess Demo,0.0,Courtney Dawson,Courtney Dawson,0,0,0,
1441390,Two Leaves and a bud - Tea Garden Simulator Demo,0.0,Flying Robot Studios,Flying Robot Studios,0,0,1,
1441420,Tunnel of Doom Demo,0.0,Antti Vaihia,Antti Vaihia,0,0,0,
1441540,PrePaladin Wars Demo,0.0,Adam Stępiński,Adam Stępiński,0,0,1,
1441580,Age of Ascent Demo,0.0,Illyriad Games,Illyriad Games,0,0,0,
1441620,Illness in the East Demo,0.0,Bogozet,Bogozet,0,0,1,
1441640,Lost Demo,0.0,Matthew Mepstead,Matthew Mepstead,0,0,1,
1440770,Breach Wanderers Demo,0.0,Baronnerie Games,Baronnerie Games,0,0,1,
1440900,Twilight Memoria Demo,0.0,Twilight,YSY Softworks,0,0,0,
1440960,Glorious Tournius Demo,0.0,Brewichor Games,Brewichor Games,0,0,0,
1440970,TCSTRIKERS2 Demo,0.0,Project Anthem,Project Anthem,0,0,0,
1441070,Zakumba Astraia: Prologue Demo,0.0,AfroDuck Studios,AfroDuck Studios,0,0,1,
1441080,Lost Viking - Kingdom of Women Demo,0.0,Forestlight Games,Gaming Factory S.A.,0,0,1,
1441140,Dark Dragonkin Demo,0.0,Twintertainment,Twintertainment,0,0,0,
1441170,Firing Vibes Demo,0.0,BOING BOING GAMES,BOING BOIING GAMES,0,0,1,
1440460,Override 2: Super Mech League Demo,0.0,Modus Studios Brazil,Modus Games,0,0,0,
1440490,Заповедник Зелирия 2: Убежище Ксинори Demo,0.0,Salangan Games, Phoenix_co	,0,0,1,
1440540,Star Drift Evolution Demo,0.0,Catze,Catze,0,0,1,
1440590,P.I.D. Demo,0.0,"João Victor da Silva, Lucas Roberto",AMDI Studios,0,0,1,
1440650,In It Together Demo,0.0,Armarti,Armarti,0,0,1,
1440660,Battle Barn: Tactics Demo,0.0,Tim Ruswick,Skullbox Studios,0,0,1,
1440740,Portable Farm Demo,0.0,Bar Shift Games,Bar Shift Games,0,0,1,
1439820,Crash the Core Demo,0.0,"Honest Rogue Games, Jerome Labelle",Honest Rogue Games,0,0,1,
1439830,Cops Kissing Each Other Demo,0.0,Hello Vikram,Hello Vikram,0,0,0,
1439870,Fighting for Justice Demo,0.0,"Victor Pusanosky Okada, Bruno Ferreira Lopes da Silva Teixeira de Queiroz",Rocha Village Games,0,0,0,
1439890,Down in Bermuda (Demo),0.0,Yak & Co,Yak & Co,0,0,1,
1439910,Skycadia Demo,0.0,Studio Nisse LLC,Studio Nisse LLC,0,0,0,
1439940,Adams Ascending Demo,0.0,Parable Worlds,Parable Worlds,0,0,0,
1440000,Tree House Survivors Demo,0.0,Jens P. Behrens,Jens P. Behrens,0,0,1,
1440060,Summerford Demo,0.0,Wandering Skeleton,Wandering Skeleton,0,0,1,
1440070,Truck Mechanic: Dangerous Paths Demo,0.0,Atomic Jelly,"Atomic Jelly, PlayWay S.A.",0,0,0,
1440120,Revita Demo,0.0,BenStar,BenStar,0,0,0,
1440170,House Builder Demo,0.0,FreeMind S.A.,PlayWay S.A.,0,0,13,
1440180,HoloFist Demo,0.0,Edgehog Ltd,Edgehog Ltd,0,0,0,
1440270,Eterna: Heroes Fall Demo,0.0,Eterna: Heroes Fall,Zu Digital,0,0,1,
1439410,The Light at the End of the Ocean Demo,0.0,Jane Titor,Jane Titor,0,0,1,
1439470,Ayoub Demo,0.0,سارّ الترفيهية,سارّ الترفيهية,0,0,0,
1439510,Treehouse Riddle Demo,0.0,Marudice,Fruitbat Factory,0,0,1,
1439560,Vagrant Sword Demo,0.0,Elektri Inc.,Elektri Inc.,0,0,0,
1439580,SugarWinds Demo,0.0,Aatlantis Code,Aatlantis Code,0,0,1,
1439640,Regrowth Demo,0.0,Portgate Studios,Portgate Studios,0,0,1,
1439650,Haunted by Evil Demo (ENG),0.0,BKE Games,BKE Games,0,0,1,
1439730,Poker Quest Demo,0.0,Playsaurus,Playsaurus,0,0,18,
1439770,Luck be a Landlord (DEMO),0.0,TrampolineTales,TrampolineTales,0,0,1,
1438890,Farmer's Life Demo,0.0,FreeMind S.A.,PlayWay S.A.,0,0,1,
1438900,Motor Strike: Racing Rampage Demo,0.0,FiveXGames,FiveXGames ,0,0,1,
1438910,春と修羅 | Haru to Shura Demo,0.0,"みやこ出版/MIYAKOpubl., 開発室Pixel/Studio Pixel",みやこ出版/MIYAKOpubl.,0,0,1,
1438920,HORROR TALES: The Wine Demo,0.0,Carlos Coronado,Carlos Coronado,0,0,1,
1438990,Hocus Defenders Demo,0.0,Westeregg,Westeregg,0,0,0,
1439080,Domineon 2 Demo,0.0,Industrial Technology and Witchcraft,Industrial Technology and Witchcraft,0,0,1,
